,news_id,general_category,title,abstract
9412,N23894,football,The Patriots are imitating 2 Eagles players in practice: 1 is Fletcher Cox and the other will surprise you,"New England Patriots coach Bill Belichick is famous in part for his ability to neutralize his opponents' best player, whether that's offensively or defensively. For the Eagles on defense, it should come as no surprise that Belichick is getting his team ready for All-Pro defensive tackle Fletcher Cox, widely viewed as one of the league's very best players at his position. At a Thursday ..."
9413,N55669,football,Gardner Minshew disappointed with losing starter role but grateful for the experience,Jags quarterback Gardner Minshew II wanted to remain the team's starter but says he wouldn't trade the eight starts he got for the role.
9414,N4094,hockey,My Favorite Goal: Ovechkin scores 'The Goal' as a rookie in 2006,Remembering Ovechkin's unbelievable goal against the Coyotes.
9415,N47415,football,"Charles Rogers, former No. 2 overall pick and Michigan State star, dies at 38","Former NFL wide receiver and Michigan State star Charles Rogers died early Monday morning, several former teammates and coaches have confirmed. He was 38."
9416,N59495,football,"A surprising 9-0, Baylor's rise to a showdown with Oklahoma was three years in the making","In three years, Matt Rhule has rebuilt the Baylor Bears from 1-11 to 9-0. A showdown with Big 12 powerhouse Oklahoma is up next."
9417,N6651,football,"Remember Jonas Gray? If not for an uncharged phone, he might still be in the NFL",
9418,N56832,football,Sheriff makes plea after many fishing on vast N. Minnesota lake are rescued,"Authorities in northern Minnesota are pleading with resort owners to keep anglers off a popular and vast lake after a dozen or more people were rescued off an ice floe. Around midday Tuesday, reports came into the Beltrami County Sheriff's Office about people fishing on the eastern side of Upper Red Lake who were stranded on a sheet of ice that broke free from the shore amid strong winds. ..."
9419,N63230,football,Come tailgate with BGN and Audible's '64th Man' prior to the Eagles vs. Patriots game,Audible Original 64th Man
9420,N48984,basketball,Kemba Walker's Mother Happy After Her Son's 'Nasty Divorce' With Hornets,https://www.dailymotion.com/embed/video/x nppid Kemba Walker's return to Charlotte was as friendly as professional sports reunions can possibly be. The Boston Celtics point guard visited with his old Hornets teammates Spectrum Center
9421,N11476,baseball,MLB Rumors: Eduardo Rodriguez Ready To Discuss Extension With Red Sox,https://www.dailymotion.com/embed/video/x o w Eduardo Rodriguez is coming off the best season of his career and it appears the hope is that it'll allow him to have a longer future in
9422,N27304,basketball,"Thunder: Steven Adams available, Terrance Ferguson out at Indiana","INDIANAPOLIS -- Thunder center Steven Adams is available for the Thunder's game at Indiana Tuesday, OKC coach Billy Donovan announced after shootaround. Thunder guard Terrance Ferguson, however, did not make the trip due to personal reasons. Adams returns after missing the Thunder's 121-119 loss to the Bucks Sunday with a left knee contusion. The same injury held him out for two games ..."
9423,N17000,basketball,Reporter clarifies story after Warriors call Curry report 'hogwash',A report from Ric Bucher implied incorrectly that superstar Steph Curry's hand might keep him out for the entire season.
9424,N33190,football,"Doug Pederson sees similarities between 2000 Ravens, current Patriots","FOXBOROUGH -- Eagles coach Doug Pederson knows a thing or two about the 2000 Ravens, which featured a defense that is the best statistical unit in the history of the league. Pederson faced them when he was the quarterback of the Browns. ""I think I cracked my ribs in that game,"" Pederson joked on a conference call Wednesday. The Eagles coach sees some similarities between this Patriots defense and that historic Ravens team. ""It is an interesting..."
9425,N51272,basketball,Milwaukee vs. Oklahoma City: Bucks Survive in OKC,It seemed like the Thunder made EVERY shot in the fourth.
9426,N2141,football,Retiring Marine City football coach Ron Glodich ejected from playoff game,Glodich will retire after this football season.
9427,N20860,basketball,"Heat's Meyers Leonard living in Hassan Whiteside's home, but without fish custody","First things first: Meyers Leonard is not a fisher murderer, nor is his wife Elle. In fact, no fish -- at least to Meyers' knowledge -- have been harmed in making of one of the most unique of NBA trades, one that came with trading spaces. Confused? Well you certainly would be if you were to pull up to Hassan Whiteside's $7.3 million Miami Beach home and instead find Meyers Leonard. Because ..."
9428,N15654,basketball,Rockets' Eric Gordon expected to miss more than a month with knee surgery,Eric Gordon is off to a horrible start to the season.
9429,N63341,misc,Report: Skip Bayless could return to ESPN when contract expires next year,"ESPN recently gave Stephen A. Smith a massive contract extension, and the network may be willing to shell out another huge sum of money to bring back his most worthy on-air adversary."
9430,N1808,hockey,Blues take 6-game streak into Calgary,"A Stanley Cup letdown for the St. Louis Blues would have been understandable. Instead, the defending champions are rolling along as they ready to continue their road trip Saturday night against the Calgary Flames."
9431,N56995,basketball,College Basketball Notebook: 11.13.19,"I present to you, the people, the first edition of what I will not promise you will be a weekly college basketball notebook highlighting the only sport that has ever mattered, and will ever matter in our state: The Footprint Cole World I'll be the first one to admit that I thought North Carolina was in trouble last Wednesday night against Notre Dame. The Tar Heels were only returning 21 percent of its scoring from a year ago while Notre Dame was..."
9432,N62066,soccer,Chicago Fire trade Hinsdale's Grant Lillard to Inter Miami,"The Chicago Fire's turnover continued Thursday with the team trading homegrown defender Grant Lillard to Inter Miami CF. In exchange for Lillard, the Fire received $75,000 in general allocation money from the expansion team. ""Going back to his days as an academy player, Grant always represented the club with pride,"" Fire President and general manager Nelson Rodriguez said in a statement. ""We ..."
9433,N9946,misc,Morning Magic: Your daily headlines,A round-up of Orlando Magic content from around the web
9434,N8126,racing,JJL Motorsports announces new team owner,Jesse Little's Truck Series team will be rebranded as Diversified Motorsports Enterprises in 2020 and compete part-time.
9435,N15897,hockey,Original Hockey Mom Brownies opening new bakery on Grand Av. in St. Paul,"The owners of a hockey-themed dessert truck are going brick and mortar, and they promise a rotating menu of more than 30 ""designer brownies."" The Warming House by Original Hockey Mom Brownies will open later this month on St. Paul's Grand Avenue, in a former Erbert & Gerbert's (1700 Grand Av., St. Paul, ohmbrownies.com). The bakery will have seating and a to-go business, and will also serve as ..."
9436,N7444,football,A special Bear Download podcast: An inside look at why the Bears drafted Mitch Trubisky in 2017,"Welcome to the Bear Download podcast. Listen below or subscribe and listen on iTunes | Spotify | Stitcher | Google Play Rich and Dan discuss their 10-chapter examination of why the Bears drafted Mitch Trubisky over Patrick Mahomes and Deshaun Watson. In a supplement to the project, the guys provide important context and analysis of what they reported about the draft decisions and developmental ..."
9437,N39199,baseball,Phillies hire longtime MLB infielder Juan Castro as infield coach,"Castro was already with the Philadelphia organization, serving as its minor-league infield coordinator in 2019. He also played with the Phillies briefly in 2010."
9438,N25555,golf,You decide who had the best week: TCPalm.com Athlete of the Week poll for Nov. 4-9,Eight athletes from six area high schools are up for this week's award with the winner receiving an Athlete of the Week T-Shirt provided by BSN Sports.
9439,N33721,football,Bucs promote CB Mazzi Wilkins to active roster,"Next man up, as the kids like to say."
9440,N18374,hockey,A look into the science of sports hernias to see what Sidney Crosby is dealing with,The fun part about being a Pens fan is getting to do a lot of anatomy of physiology!
9441,N37926,football,Gophers-Penn State most watched ABC noon-hour game in three years,"Before ESPN schedulers dismiss the University of Minnesota again from getting an invite to ""College GameDay,"" they may want to glance at this past weekend's numbers. ABC's broadcast of the Penn State-Gophers football game drew the network's highest noontime audience in nearly three seasons with an average of more than 6.7 million people tuning in. The last time ABC attracted that many eyeballs ..."
9442,N44137,football,"For the Bengals, how long would a rebuild really take?",A look at two teams that have turned things around recently and what it could mean for the Bengals.
9443,N1396,football,"Garrett-Rudolph fight invokes memories of other helmet incidents, Cowboys involved","The NFL world was placed on it's head in the final moments of what should have been a celebratory situation for the Cleveland Browns in Thursday night's win over the Pittsburgh Steelers. Only it's the Cleveland Browns and nice things rarely happen to that organization. A few seconds before defeating their rivals for the first time in the same season they also took out the Baltimore Ravens, all hell broke loose when defensive end Myles Garrett..."
